"Post ID", "Forum","Forum Url","Tags","Tags Url","Poster Name","Poster Url","Number of Posts","Message","Subject","Subject Url","Views","Rating","Date","Time","Price","Sentiment","Disclosure"
"18282650","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BLK","BLK","DonaldFrump","http://hotcopper.com.au/search/search?type=post&users=DonaldFrump","904","Hi EnsorIts Excel. Bespoke solution.It was basically inspired by the posters on BLK as I was impressed by their knowledge and analysis.Most of the fields are derived (e.g. MC EV EVO SCF - see orange headers) based on inputs such as SOI current SP production p.a. reserves and resources etc...just digging though Anns and Presentations and using the POG and current share price to keep things up to date.Its a work in progress as you can see some bits are missing like grade (working on it).DF","Re: EV valutaion - BLK vs DRM vs SLR vs BDR","http://hotcopper.com.au/threads/ev-valutaion-blk-vs-drm-vs-slr-vs-bdr.2808070/page-48?post_id=18282650","11127","2","15/07/16","19:34:39","85.0¢","Buy","Held"
"18282649","ASX - Short Term Trading","http://hotcopper.com.au/discussions/asx---short---term---trading/","","","herbalist","http://hotcopper.com.au/search/search?type=post&users=herbalist","3270","No confusion here. Jet Boy Jet Girl written in 1977 an ode to bisexuality and teen angst. Real punk music.Ces plan pour moi released two years later. They took the tune and put nonsense lyrics to it. and thats called punk? Punk music was political first.","Re: Short Term Trading Weekend Lounge: 15 - 17 July","http://hotcopper.com.au/threads/short-term-trading-weekend-lounge-15-17-july.2813317/page-67?post_id=18282649","5576","2","15/07/16","19:34:37","","",""
"18282652","Breaking News","http://hotcopper.com.au/discussions/breaking-news/","","","pete11","http://hotcopper.com.au/search/search?type=post&users=pete11","4010","below is 1st paragraphThe reason why I spent the last decade engaging in this vicious war was to avoid this horrible inevitability. My colleagues and I worked furiously despite the smears attacks and marginalization because we knew we saw what was coming. Still the Islamic supremacists and their running dogs in the enemedia are controlling the narrative and deceiving disarming freedom-loving people. Don’t kid yourself. It’s not just France. The war is coming here. Some would say me included that it is here. “France is ‘on the verge of a civil war’ which could be sparked by a mass sexual assault on women by migrants intelligence chief warns” By Sam Tonkin For Mailonline July 11 2016: France is on the verge of ‘civil war’ the country’s head of intelligence says Patrick Calvar said mass sexual assault of women by migrants may start it Believes situation so tense another terror attack could also spark backlash More than 1000 women sexually abused in Germany on New Year’s Eve France is on the verge of a ‘civil war’ which could be sparked by the mass sexual assault of women by migrants similar to the one seen in Cologne on New Year’s Eve the country’s head of intelligence has said. He believes the situation is so tense and fragile that another major Islamist terror attack or mass migrant sexual assault could lead to a huge right-wing backlash. - See more at:","France on the verge of civil war","http://hotcopper.com.au/threads/france-on-the-verge-of-civil-war.2813455/?post_id=18282652","151","8","15/07/16","19:34:46","","",""
"18282651","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","AQI","AQI","ecat88","http://hotcopper.com.au/search/search?type=post&users=ecat88","397","Hey Wack got in this at 9 cents but have recently traded out.A good long term play so still on my watchlist.","Re: 10 Bagger - Barrick takes strategic stake and farms in $10M USD","http://hotcopper.com.au/threads/10-bagger-barrick-takes-strategic-stake-and-farms-in-10m-usd.2721786/page-142?post_id=18282651","24268","1","15/07/16","19:34:45","21.0¢","None","Not Held"
"18282654","Political Debate","http://hotcopper.com.au/discussions/politics/","","","logco","http://hotcopper.com.au/search/search?type=post&users=logco","2821","History tells a damning story of Islam and as they say if you don't learn from history we are bound to repeat it.","Re: How can the appeasers of Islam like our PM Turnbull defend this!","http://hotcopper.com.au/threads/how-can-the-appeasers-of-islam-like-our-pm-turnbull-defend-this.2813264/page-59?post_id=18282654","2361","3","15/07/16","19:35:34","","",""
"18282655","International Markets","http://hotcopper.com.au/discussions/international-markets/","DJPIN","DJPIN","bluesclues","http://hotcopper.com.au/search/search?type=post&users=bluesclues","701","-77 pleaseEnjoy the weekend","Re: Fantastic Friday July 15","http://hotcopper.com.au/threads/fantastic-friday-july-15.2813108/page-9?post_id=18282655","801","13","15/07/16","19:35:49","","",""
"18282653","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BML","BML","noixz","http://hotcopper.com.au/search/search?type=post&users=noixz","418","Tell me about it nickel prices about to break the $5 markLets see what's next week got to offer","Re: Re: Commodities","http://hotcopper.com.au/threads/re-commodities.2811430/page-3?post_id=18282653","263","","15/07/16","19:35:02","0.4¢","Buy","Held"
"18282656","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","ZYB","ZYB","jasetigerfan","http://hotcopper.com.au/search/search?type=post&users=jasetigerfan","535","Let's hope not Matt... Under 1 and it's a black hole down there...Normally end up with months of 008 to 009 as traders try to get that pip.","Re: Ann: Notice of General Meeting/Proxy Form-ZYB.AX","http://hotcopper.com.au/threads/ann-notice-of-general-meeting-proxy-form-zyb-ax.2811702/page-132?post_id=18282656","8528","","15/07/16","19:36:08","1.4¢","Hold","Held"
"18282657","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","ICG","ICG","lateral5","http://hotcopper.com.au/search/search?type=post&users=lateral5","1824","Not sure that justifies a trading halt. I think it's more than that.","Re: Another trading halt?","http://hotcopper.com.au/threads/another-trading-halt.2812799/page-14?post_id=18282657","1315","","15/07/16","19:36:09","0.6¢","Hold","Held"
"18282659","Political Debate","http://hotcopper.com.au/discussions/politics/","","","mogga","http://hotcopper.com.au/search/search?type=post&users=mogga","11234","The Mussies  GZMuslim Lives Matter you know!","Re: French outrage..truck used to kill","http://hotcopper.com.au/threads/french-outrage-truck-used-to-kill.2812851/page-297?post_id=18282659","11414","2","15/07/16","19:36:21","","",""
"18282658","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","NXR","NXR","FullMoonFever","http://hotcopper.com.au/search/search?type=post&users=FullMoonFever","3082","Couple fair points but I like to try think laterally and ponder diff scenarios.Don't think bus act changed.  Just an investor to 40% in a tech co and note still have a mining asset. Does this still meet ASX rules...prob?My experience with Chinese business people is they r shrewd patient and strategic which leads to ur potentially poignant point if Chinese investment money came in (if was to materialise).It's prob a given that alot of shares will b dumped on relist and will be interesting to see if they are taken. Wood that give certain players and connections a strength posi? Will they then invoke the 51% original agreement?That type of play gives huge control with no or minimal dilution and voting rights far outweighing most imo. Only 241M SOI. Is this a good thing...haven't decided yet?As for delays well we live in an age of here and now I guess. But for me 8 odd yrs to develop a concept a couple years for a prototype and now a year give or take to refine and prove up? This last phase is not huge TF imo in the scheme of things.Usually a given that a lot of tech may not pass first up but now have clear direction as wot needed to prove up prior final testing. This isn't an existing tech just being refined but something new and invented.Anyway just my lateral thinking as I said.","Re: Ann: Company Update and Director Appointment-NXR.AX","http://hotcopper.com.au/threads/ann-company-update-and-director-appointment-nxr-ax.2813408/page-10?post_id=18282658","712","10","15/07/16","19:36:12","2.0¢","Hold","Held"
"18282660","Political Debate","http://hotcopper.com.au/discussions/politics/","","","frasier","http://hotcopper.com.au/search/search?type=post&users=frasier","4859","Brace yourselves from the expressions of condolence and condemnation from Australia's Grand Poobah and the other muslim mouthpieces.If they speak it will be to tell France they brought it on themselves.Why can't we cut this cancer out of our society?","Re: How can the appeasers of Islam like our PM Turnbull defend this!","http://hotcopper.com.au/threads/how-can-the-appeasers-of-islam-like-our-pm-turnbull-defend-this.2813264/page-60?post_id=18282660","2361","6","15/07/16","19:36:36","","",""
"18282662","Political Debate","http://hotcopper.com.au/discussions/politics/","","","etherazer","http://hotcopper.com.au/search/search?type=post&users=etherazer","3437"," I'd say SHY is well and truly bunkered down after her taxpayer funded stunt a year ago as a people smuggler on the Mediterranean Sea smuggling potential terrorists into Europe from North Africa.|Another reason not to believe a single word Greens Senator Sarah Hanson-Young says about boat people:The boat is?Hanson-Young on board the “rescue” vessel also imagines she is saving “refugees” from war:But wait. Who exactly was on this boat?From Bangladesh? Cameroon? Pakistan? And 14 other countries?So let’s describe more accurately what Hanson-Young is actually doing out there. No she has not just not participated in the “rescue” of “refugees” from a “sinking” boat. She has instead participated in the transportation of illegal immigrants to Italy encouraging a mass movement that is putting lives at risk and importing danger to Europe.(Via.)[partly funded only because she exceeded her maximum yearly Parliamentary travel claims limit]Will Hanson-Young should she narrowly win a Senate seat on preferences do the honourable thing and relinquish that Seat after her reckless actions a year ago yesterday thereby passing it on to a much more deserving South Aust. candidate even if he is still an Australian Greens?If the Federal election was held tomorrow and not two weeks ago I suspect SHY's Senate vote would be halved.","Re: France will do nothing","http://hotcopper.com.au/threads/france-will-do-nothing.2813210/page-86?post_id=18282662","2865","2","15/07/16","19:36:52","","",""
"18282661","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BOT","BOT","Monash","http://hotcopper.com.au/search/search?type=post&users=Monash","60","Great video Milesy!I like what was detailed by Botanix Pharma in the presentation.The acne treatment industry in the U.S is worth over $3b a year.There is 500 million acne sufferers in the U.S.No new presciption drugs for acne treatment have been developed for the past 12 years!BOT seem very promising!","Re: Botanix","http://hotcopper.com.au/threads/botanix.2802927/page-29?post_id=18282661","6339","4","15/07/16","19:36:40","3.0¢","Buy","Held"
"18282663","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","ICG","ICG","lateral5","http://hotcopper.com.au/search/search?type=post&users=lateral5","1824","We did tell you they're the masters of TH's","Re: Another trading halt?","http://hotcopper.com.au/threads/another-trading-halt.2812799/page-15?post_id=18282663","1315","1","15/07/16","19:37:10","0.6¢","Hold","Held"
"18282664","Political Debate","http://hotcopper.com.au/discussions/politics/","","","jitttlatw07","http://hotcopper.com.au/search/search?type=post&users=jitttlatw07","6232","Prime Minister Manuel Valls says there will be three days of national mourning andafter at least 84 people were killed when a gunman drove a truck into a crowd at Bastille Day celebrations in Nice.Children are among the victims of the suspected lone-wolf attack by a 31-year-old French-Tunisian man reportedly well-known to police but yet to be publicly identified.Read more at","Re: Abbott warns of 'creative' homegrown terrorism","http://hotcopper.com.au/threads/abbott-warns-of-creative-homegrown-terrorism.2813444/page-3?post_id=18282664","1704","17","15/07/16","19:37:11","","",""
"18282665","ASX - Short Term Trading","http://hotcopper.com.au/discussions/asx---short---term---trading/","","","itnqst","http://hotcopper.com.au/search/search?type=post&users=itnqst","38","Another newbie. I have rarely posted but I regularly read the thread and I greatly appreciate the collective efforts of all its contributors and especially Freehold for facilitating it all.I have been trading this end of the market for almost three years now. I have submitted a handful of entries into the STT comp in the past. I was successful with a few but a number of them didn't run within the one month time frame; although some went on to turn a good profit.I work full time as a teacher which means I am at the mercy of my conditional buy and sell orders most days. Although during the school holidays I often watch the market and it proves more lucrative then teaching. That said I do enjoy teaching and I wouldn't consider trading full time until I have traded through a serious bear market.I am still not as strategic as I would like to be in my approach but my efforts are profitable and I am comfortable with my level of risk.Peace","Re: Short Term Trading Weekend Lounge: 15 - 17 July","http://hotcopper.com.au/threads/short-term-trading-weekend-lounge-15-17-july.2813317/page-68?post_id=18282665","5576","17","15/07/16","19:37:26","","",""
"18282666","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","EMC","EMC","dazdog","http://hotcopper.com.au/search/search?type=post&users=dazdog","795","","Re: Ann: China Strategy-EMC.AX","http://hotcopper.com.au/threads/ann-china-strategy-emc-ax.2809656/page-90?post_id=18282666","10820","14","15/07/16","19:37:39","72.5¢","Buy","Held"
"18282667","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","MOY","MOY","T2000","http://hotcopper.com.au/search/search?type=post&users=T2000","93","Think some peeps need to chill. Robbo is just taking the piss. Work together = sell down to get him his entry just jokes. Hope we never see sub twenty again Moy has been pretty strong on a down day for goldies. Good sign. Conversely with quarterlies not far off a little buying opportunity in goldies looks like it may materialize sentiment has swung to the general market and gold shares are drifting a bit it won't be long before this turns around once again and the cracking quarterlies from just about all goldies might be the catalyst to send the goldies soaring again. Money is made on the buy!","Re: MOY - Entry time - Now or later?","http://hotcopper.com.au/threads/moy-entry-time-now-or-later.2811272/page-96?post_id=18282667","17041","2","15/07/16","19:37:55","25.0¢","Buy","Held"
"18282669","Science & Medicine","http://hotcopper.com.au/discussions/science---medicine/","","","walbrook","http://hotcopper.com.au/search/search?type=post&users=walbrook","4236","The emergency measures are needed to ease punishing costs for South Australian industry as National Electricity Market (NEM) prices in the state have frequently surged above $1000 a megawatt hour this month and.The extraordinary intervention – first foreshadowed in December when the government of premier Jay Weatherill hosted an energy crisis meeting – comes as electricity prices soar to near record levels across the nation.…It also comes as the wider national energy market is in upheaval.in the southeast that means electricity price relief from bringing more gas generation back into service could be limited.…Cold weather and the closure of South Australia’s Northern and Playford coal-fired power stations as wind provides an increasing share of the state’s power have combined to send NEM prices to their highest average levels since the 2007 drought.…“A coupled with higher than expected gas prices and severe weather conditions have contributed to large-scale price volatility in the energy spot market in recent days” Mr Koutsantonis said.““It is believed the increased base-load supply from the previously mothballed plant will lead to improved system security.”…Read more:The fallout from this disaster may extend much further than a month of insane electricity bills.Australia is currently struggling with countries which provide stable regulatory environments and costs lower taxes cheaper wages and less red tape.may convince even more large employers that it simply isn’t worth waiting for Australian politicians to stop messing around with fashionable non-solutions to the nation’s energy needs.","South Australia Pays for Renewables Madness","http://hotcopper.com.au/threads/south-australia-pays-for-renewables-madness.2813456/?post_id=18282669","140","1","15/07/16","19:38:34","","",""
"18282671","Breaking News","http://hotcopper.com.au/discussions/breaking-news/","","","Tamra1","http://hotcopper.com.au/search/search?type=post&users=Tamra1","2384","Sorry are you dyslexic ? Think you may have written that backwards !!Incidentally that is exactly what a forum is designed to allow.","Re: Isis behind Savage Attack Terrible Death Count!","http://hotcopper.com.au/threads/isis-behind-savage-attack-terrible-death-count.2812848/page-147?post_id=18282671","10555","","15/07/16","19:39:05","","",""
"18282668","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","PAC","PAC","barny","http://hotcopper.com.au/search/search?type=post&users=barny","959","What did you think of the announcement after close of trade today","Re: Could PAC be valued at $15 or more?","http://hotcopper.com.au/threads/could-pac-be-valued-at-15-or-more.2809413/page-11?post_id=18282668","1186","","15/07/16","19:38:15","$5.18","Hold","Held"
"18282670","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","PLS","PLS","jorpra","http://hotcopper.com.au/search/search?type=post&users=jorpra","704","I believe Ken used the words 'Central Lithium Processing Hub' in that interview with Channel 9...I'm sure they had the resource size in mind then and were well aware of what the MOU's required...To think we will only be 2-3mtpa is way undercooked... Much like the PFS was","Re: Building Success","http://hotcopper.com.au/threads/building-success.2813405/page-6?post_id=18282670","2776","4","15/07/16","19:38:40","62.0¢","Buy","Held"
"18282672","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","PIO","PIO","jamesph61","http://hotcopper.com.au/search/search?type=post&users=jamesph61","1733","Too much emphasis on Lithium and Tesla will end in tears IMO .....Li is plentiful and the global producers that are servicing the industry can ramp up production to meet any foreseeable demandI do look forward a more Ev centric society  .. but as for the projected impact it holds in store for minnows of the Lithium variety such as PIO  I don't think that will eventuate todays producers have it all sown up and will gorge themselves on any future demand for decades IMOFunnily enough I would feel a lot more comfortable if all the money and focus was switched back to the traditional gold and nickel ........... and the odd bottle of Moet","Re: Ann: Share Purchase Plan Extension-PIO.AX","http://hotcopper.com.au/threads/ann-share-purchase-plan-extension-pio-ax.2811628/page-150?post_id=18282672","20269","5","15/07/16","19:39:06","3.3¢","None","Not Held"
"18282673","ASX - Short Term Trading","http://hotcopper.com.au/discussions/asx---short---term---trading/","","","nambo1","http://hotcopper.com.au/search/search?type=post&users=nambo1","1724","Good to see you back. Missed your contributions the last little while.","Re: Short Term Trading Weekend Lounge: 15 - 17 July","http://hotcopper.com.au/threads/short-term-trading-weekend-lounge-15-17-july.2813317/page-69?post_id=18282673","5576","2","15/07/16","19:39:24","","",""
"18282674","World Events","http://hotcopper.com.au/discussions/debate/","","","cobber321","http://hotcopper.com.au/search/search?type=post&users=cobber321","3519","Muslim  grenades  guns & known to policeYep  nothing to see hereMust have been a disgruntled office worker","Re: Not a terrorist attack ?","http://hotcopper.com.au/threads/not-a-terrorist-attack.2813027/page-5?post_id=18282674","282","4","15/07/16","19:39:31","","",""
"18282675","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BFC","BFC","mick z","http://hotcopper.com.au/search/search?type=post&users=mick+z","3370","I was shocked to see this so we are not the only one's after all.","Re: News Clippings","http://hotcopper.com.au/threads/news-clippings.2764849/page-295?post_id=18282675","58512","1","15/07/16","19:39:35","43.5¢","Buy","Held"
"18282676","Political Debate","http://hotcopper.com.au/discussions/politics/","","","diligent","http://hotcopper.com.au/search/search?type=post&users=diligent","14426","I wonder if he will be invited to Malcolm's 2017  post Ramadan dinner.","Re: Ahmed Elomar brother of notorious Australian jihadist Mohamed to be released from jail","http://hotcopper.com.au/threads/ahmed-elomar-brother-of-notorious-australian-jihadist-mohamed-to-be-released-from-jail.2813454/page-3?post_id=18282676","326","7","15/07/16","19:39:37","","",""
"18282678","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","DGX","DGX","Duminda","http://hotcopper.com.au/search/search?type=post&users=Duminda","1212","6 Mil was a buy up from  .009 buy order level   and then others start getting to action to buy and sell between 0.012 and  0.01. Diploma  said they anticipate an approval around this time and was cash flow positive even by a small amount.so I think someone know something.If any development in your company you will know before the mass same applies to any listed company. you can’t buy but your uncle and aunt  friends can.","Re: Sudden Increase","http://hotcopper.com.au/threads/sudden-increase.2813125/page-6?post_id=18282678","184","","15/07/16","19:39:43","1.1¢","Hold","Held"
"18282677","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","EDE","EDE","Gorman84","http://hotcopper.com.au/search/search?type=post&users=Gorman84","88","Looks good to me!","Re: Uptick on Volume","http://hotcopper.com.au/threads/uptick-on-volume.2813246/page-9?post_id=18282677","1873","1","15/07/16","19:39:43","25.0¢","Buy","Held"
"18282679","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","EDE","EDE","roaminoz","http://hotcopper.com.au/search/search?type=post&users=roaminoz","8080","If the member had altered the replied to quote HotCopper gives no leniency in these matters and would be permanently suspended.Looking at the posts in question guessy has just done their usual self quoting and only selected the sentence structure to suit their desires.","Re: Time has just started for EDE","http://hotcopper.com.au/threads/time-has-just-started-for-ede.2807395/page-151?post_id=18282679","24120","4","15/07/16","19:39:47","25.0¢","None","Held"
"18282682","ASX - Short Term Trading","http://hotcopper.com.au/discussions/asx---short---term---trading/","","","valen1828","http://hotcopper.com.au/search/search?type=post&users=valen1828","8719","mmm im late to the party bought bottle of Taylors cab sav shiraz merlot blend as i like the Church block wine so much .So giving a different winery a go at it . Got all these medal thingys on it but they never mean much to me . And a bottle of Mount Gay rum probably for starters . Some rum and raisin chocolate for the wineHere is an oldy may have a few going rat tat tat dda da","Re: Short Term Trading Weekend Lounge: 15 - 17 July","http://hotcopper.com.au/threads/short-term-trading-weekend-lounge-15-17-july.2813317/page-70?post_id=18282682","5576","7","15/07/16","19:39:51","","",""
"18282681","Political Debate","http://hotcopper.com.au/discussions/politics/","","","prosperman","http://hotcopper.com.au/search/search?type=post&users=prosperman","9755","just back from a Gym--after 6 pm had to vacate to allow our new immigrants the use of the pool and sauna--without being viewed!!So they like the welfarethey like Western value`s--yet they want to change everything to suit themselves.As it a Govt funded gym--why is their no signs stating women only after 6 pm--everyone else`s feeling are considered except white fella`s .The in-house only knowledge once again show`s councils for what they are--weak kneed kissing the refugee`s rectum--while taxpayers foot all the bills.   No  wonder Hansen got 10% of the Qld vote--she will triple her vote at the next election.","Re: How can the appeasers of Islam like our PM Turnbull defend this!","http://hotcopper.com.au/threads/how-can-the-appeasers-of-islam-like-our-pm-turnbull-defend-this.2813264/page-61?post_id=18282681","2361","12","15/07/16","19:39:51","","",""
"18282680","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","LOM","LOM","JawDropper","http://hotcopper.com.au/search/search?type=post&users=JawDropper","3047","I have been trying to figure it out but it defies logic bbHappy to see it go up of course but other than a bit of FOMO generated by the large volume it makes no sense. I.e. no published news to justify the move. I guess that is what the ASX thought too. If that is all that is driving it that means it will retrace.Maybe a leaky ship I kinda hope so. That means maybe some 'real' good news soon to give some credence to this bullish rise.I thought I'd ask bungy's opinion as he usually replies with a degree of sensibility.Hi akro hope life is treating you well...","Re: Lom Breakout?","http://hotcopper.com.au/threads/lom-breakout.2813119/page-20?post_id=18282680","5826","","15/07/16","19:39:50","41.5¢","None","Held"
"18282683","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","FAR","FAR","WhiteNoise","http://hotcopper.com.au/search/search?type=post&users=WhiteNoise","6045","So the key question is if CNE pre-emptive WPL and they will as the COP deal way too cheap.Or for that matter any other raider?Yes they would WPL would not have done all the DD to allow this prize to lost.PS Any one know Total phone number?If both CNE and FAR want to pre-emptive you get the following percentagesCOP 35% is availableFAR currently 15%CNE currently 40%Petrosen currently 10% free carried and in my view will not be taking up any of COP equity.So both FAR and CNE can take there respective percentagesFAR 15% plus 9.55% (USD 117.27 million) for a total ofCNE 40% plus 25.45% (USD 312.73 million) for a total ofObviously if CNE doesn't want to pre-emptive then FAR can take all of the 35% or conversely the other way.Normally a JV agreement on pre-emptive rights doesn't allow for the other JV partners to take a portion of the sale basically match the offer or let the sale proceed as is.","Would WPL be happy with only 24.55% of the Senegal SNE field","http://hotcopper.com.au/threads/would-wpl-be-happy-with-only-24-55-of-the-senegal-sne-field.2813457/?post_id=18282683","586","3","15/07/16","19:39:55","7.7¢","Buy","Held"
"18282685","Political Debate","http://hotcopper.com.au/discussions/politics/","","","LeanneDawn","http://hotcopper.com.au/search/search?type=post&users=LeanneDawn","2410","Can you tell me how to post a rainbow?","Re: France will do nothing","http://hotcopper.com.au/threads/france-will-do-nothing.2813210/page-87?post_id=18282685","2865","3","15/07/16","19:40:06","","",""
"18282684","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","XPE","XPE","Stock man","http://hotcopper.com.au/search/search?type=post&users=Stock+man","282","","Re: XPE Charts","http://hotcopper.com.au/threads/xpe-charts.2741959/page-6220?post_id=18282684","1482087","","15/07/16","19:40:04","7.3¢","Buy","Held"
"18282572","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","SYR","SYR","ASX News","http://hotcopper.com.au/search/search?type=post&users=ASX+News","","","Ann: Becoming a substantial holder-SYR.AX","http://hotcopper.com.au/threads/ann-becoming-a-substantial-holder-syr-ax.2813451/?post_id=18282572","58","","15/07/16","19:40:13","","",""
"18282686","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","UNV","UNV","SaberX","http://hotcopper.com.au/search/search?type=post&users=SaberX","1838","haha morbidly grasping at straws now... 1pm london time it is...so 10pm AEST... only 2.5 hours left.I don't know if it will make a difference as surely if UNV had gotten the agreememnt signed off we'd be the first to know in our own trading session? I would think disclosure would require them to tell us as soon as something was signed.The London close perhaps would be more applicable to a left wing attempt by CZA to salvage something but from UNV side unless I understand the processes wrong we definitely don't have a short term sale agreement signed even. Or it would have been announced already.","Re: Ann: Update - Coal of Africa Limited OfferCZA-UNV.AX","http://hotcopper.com.au/threads/ann-update-coal-of-africa-limited-offer-cza-unv-ax.2809096/page-107?post_id=18282686","7813","","15/07/16","19:40:20","18.0¢","Hold","Held"
"18282688","ASX - Short Term Trading","http://hotcopper.com.au/discussions/asx---short---term---trading/","","","riseabove","http://hotcopper.com.au/search/search?type=post&users=riseabove","585","RNU  Tagging dont work if you misspell the name LOL.  Few too many Canadian Clubs i reckon..","Re: Short Term Trading Weekend Lounge: 15 - 17 July","http://hotcopper.com.au/threads/short-term-trading-weekend-lounge-15-17-july.2813317/page-71?post_id=18282688","5576","","15/07/16","19:40:31","","",""
"18282687","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","EMC","EMC","stotes","http://hotcopper.com.au/search/search?type=post&users=stotes","1690","","Re: Ann: China Strategy-EMC.AX","http://hotcopper.com.au/threads/ann-china-strategy-emc-ax.2809656/page-91?post_id=18282687","10820","13","15/07/16","19:40:27","72.5¢","Buy","Held"
"18282690","Breaking News","http://hotcopper.com.au/discussions/breaking-news/","","","Hanrahan","http://hotcopper.com.au/search/search?type=post&users=Hanrahan","42716","What terrible shots. The driver's side windscreen has no holes.Seriously defending the population with police is OKmilitary skills are needed and then it fails and costs lives. [Lindt Cafe] The average copper is poorly trained on the glock zero on anything else.I'm wondering how such a murderer would be stopped in Australia or more importantly howwould it take. The vast majority of Australia is as unprotected as Pt. Arthur was way back then. There is no way of knowing how things have changed from my time in the services but then any military base would have been a soft target the armoury couldn't be opened until office hours next morning.Let's be fair that was pre 9/11 and things will have changed since but how much they have changed we cannot expect to be told. I doubt that Lavarack Brks. could today respond with a fully armed and manned armoured vehicle  quickly . You can define  quick .We need thousands of ex-servicemen to be formed into some  sort of militia people willing to run in the opposite direction to the fleeing crowd. They should be provided with a rifle to be kept at home in a safe or concealed in their own vehicle and a pistol approved for concealed carry. The law today does not allow off duty police to take their glock home.I'm not concerned for my own safety I'm clapped out but without security YOUR society is at risk. Cherish it be bold. be anti-PC.","Re: Isis behind Savage Attack Terrible Death Count!","http://hotcopper.com.au/threads/isis-behind-savage-attack-terrible-death-count.2812848/page-148?post_id=18282690","10555","2","15/07/16","19:40:39","","",""
"18282689","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","NOR","NOR","discovery4","http://hotcopper.com.au/search/search?type=post&users=discovery4","1872","At last our favorite downramper has bought another share MBE.Please set a stop loss this time.","Re: First Corona Cloud and Corona GTS","http://hotcopper.com.au/threads/first-corona-cloud-and-corona-gts.2812193/page-24?post_id=18282689","2516","","15/07/16","19:40:35","2.9¢","Hold","Held"
"18282691","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","WGL","WGL","fumoy","http://hotcopper.com.au/search/search?type=post&users=fumoy","1215","cant understand it all butequinox seems a decent partner to make it happen asap.us $800 mill revenue from global data centres. Equinix has the expertise experience and resolve to handle the changing infrastructure needs of the world's most demanding businesses So far the market likes it -I think mainly because of this partnership..fwiwjust got an email from Private Internet Accessabout Russian laws to log data for 1 year We think it’s because we are the most outspoken and only verified no-log VPN provider.Luckily since we do not log any traffic or session data period no data has been compromised. Our users are and will always be private and secure.Upon learning of the above we immediately discontinued our Russian gateways and will no longer be doing business in the region. ","Re: Ann: WangleVPN Twice as Fast as Industry Speed OpenVPN-WGL.AX","http://hotcopper.com.au/threads/ann-wanglevpn-twice-as-fast-as-industry-speed-openvpn-wgl-ax.2812995/page-64?post_id=18282691","9355","2","15/07/16","19:40:49","3.2¢","None","Held"
"18282692","Political Debate","http://hotcopper.com.au/discussions/politics/","","","TheColonel","http://hotcopper.com.au/search/search?type=post&users=TheColonel","8523","Needs a small lead ball in his right ear.","Re: Ahmed Elomar brother of notorious Australian jihadist Mohamed to be released from jail","http://hotcopper.com.au/threads/ahmed-elomar-brother-of-notorious-australian-jihadist-mohamed-to-be-released-from-jail.2813454/page-4?post_id=18282692","326","5","15/07/16","19:41:31","","",""
"18282712","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","SGQ","SGQ","Meteor","http://hotcopper.com.au/search/search?type=post&users=Meteor","3106","LOL Mick can you explain the difference between 100m and 100mt???As JC would say - it's all good!!Yes at twice the speed ie two holes at a time - we should indeed have something to smile about very soon!!!!! Annnnnd they are working over the weekend!","Re: Ann: Exploration Update - East Laverton Gold Drilling-SGQ.AX","http://hotcopper.com.au/threads/ann-exploration-update-east-laverton-gold-drilling-sgq-ax.2790088/page-271?post_id=18282712","49889","4","15/07/16","19:44:39","21.5¢","Buy","Held"
